protein_ID	iBAQ_DGF-298_1	iBAQ_DGF-298_2	iBAQ_DGF-298_3	iBAQ_MGF-01_1	iBAQ_MGF-01_2	iBAQ_MGF-01_3	iBAQ_MGF-02_1	iBAQ_MGF-02_2	iBAQ_MGF-02_3	iBAQ_Step04_1	iBAQ_Step04_2	iBAQ_Step04_3	iBAQ_Step05_1	iBAQ_Step05_2	iBAQ_Step05_3	iBAQ_Step09_1	iBAQ_Step09_2	iBAQ_Step09_3	iBAQ_Step10_1	iBAQ_Step10_2	iBAQ_Step10_3	iBAQ_W3110_1	iBAQ_W3110_2	iBAQ_W3110_3	norm_iBAQ_DGF-298_1	norm_iBAQ_DGF-298_2	norm_iBAQ_DGF-298_3	norm_iBAQ_MGF-01_1	norm_iBAQ_MGF-01_2	norm_iBAQ_MGF-01_3	norm_iBAQ_MGF-02_1	norm_iBAQ_MGF-02_2	norm_iBAQ_MGF-02_3	norm_iBAQ_Step04_1	norm_iBAQ_Step04_2	norm_iBAQ_Step04_3	norm_iBAQ_Step05_1	norm_iBAQ_Step05_2	norm_iBAQ_Step05_3	norm_iBAQ_Step09_1	norm_iBAQ_Step09_2	norm_iBAQ_Step09_3	norm_iBAQ_Step10_1	norm_iBAQ_Step10_2	norm_iBAQ_Step10_3	norm_iBAQ_W3110_1	norm_iBAQ_W3110_2	norm_iBAQ_W3110_3
W3110_lambdaRed.CDS.3914	26570000.0	25253000.0	25540000.0	17228000.0	13696000.0	5866300.0	18651000.0	10298000.0	6876700.0	36107000.0	17904000.0	15737000.0	16045000.0	16474000.0	10516000.0	20685000.0	14539000.0	8930800.0	20692000.0	19443000.0	7149500.0	23653000.0	18040000.0	10452000.0	0.09690501620640773	0.11533215436838487	0.10212602635573849	0.08547341719376025	0.08219280881373597	0.07213554518270612	0.08165829293370015	0.07202999006230612	0.0734883302629583	0.07600369392859802	0.07170403365616193	0.07292253343510986	0.08122502812641315	0.10058959242564358	0.08045255754525149	0.0833909366565647	0.07390254286211395	0.08910577362253524	0.09060202626950252	0.08648667205318816	0.07565286973895125	0.08108156793885558	0.09014423504723336	0.08816117388709452
W3110_lambdaRed.CDS.392	806470.0	1019300.0	838970.0	834750.0	598230.0	266600.0	803840.0	422720.0	351310.0	1918900.0	694420.0	624860.0	471910.0	307110.0	170720.0	232800.0	350810.0	139650.0	610130.0	486970.0	230460.0	523780.0	652700.0	395530.0	0.0029413243665781575	0.004655211853945856	0.0033547639910600593	0.004141451996894089	0.00359011419514028	0.0032782735873905957	0.0035193931795520633	0.002956740862219658	0.003754298617749775	0.004039202600038406	0.0027810944510451275	0.002895493057270302	0.002388962481965449	0.001875201513283926	0.0013060917291865095	0.0009385259876068777	0.0017831866745620878	0.0013933378069587324	0.0026715162520689916	0.0021661479550347702	0.0024386265277346253	0.001795497554433424	0.0032614823844417527	0.003336240825446086
W3110_lambdaRed.CDS.3929	480950.0	409130.0	444180.0	370330.0	242490.0	125370.0	373180.0	199750.0	167960.0	541210.0	263100.0	158150.0	225840.0	148720.0	123890.0	349780.0	276220.0	75073.0	331490.0	235150.0	79452.0	523200.0	215000.0	118920.0	0.001754101149584938	0.0018685243066858316	0.0017761291459158933	0.0018373212554774342	0.0014552376028944829	0.0015416247548805666	0.0016338663748323534	0.0013971635769028593	0.0017949161590539756	0.0011392239507878397	0.001053693658117527	0.0007328397193088025	0.0011432758087920936	0.00090807843787433	0.000947819261533017	0.0014101272334412958	0.001404041570216185	0.0007490300693291294	0.001451462675820481	0.001045998093571321	0.0008407261775647463	0.0017935093368963446	0.0010743353955185795	0.0010030737465225104
W3110_lambdaRed.CDS.3932	33401.0	33978.0	39048.0	83611.0	46747.0	36271.0	65212.0	63688.0	33026.0	157180.0	46957.0	54088.0	86865.0	66034.0	56408.0	0.0	76080.0	100270.0	0.0	115940.0	44388.0	34686.0	28606.0	34002.0	0.00012181875974069346	0.00015517981788813135	0.00015614005783629116	0.0004148199376008526	0.000280539371613297	0.0004460099823264978	0.00028551287323963617	0.00044546960643699273	0.0003529346336563265	0.00033085719145032916	0.00018805888675113916	0.00025063442768241863	0.0004397389883577986	0.00040320099224444263	0.00043154886515904767	0.0	0.0003867188569330511	0.0010004295159595567	0.0	0.0005157262129222154	0.000469694325753209	0.00011890226463988267	0.00014294157360095108	0.0002868021655672587
W3110_lambdaRed.CDS.3935	4370400.0	2974600.0	5232000.0	2137500.0	1072900.0	610490.0	2928700.0	1743200.0	1139100.0	5332500.0	2584400.0	1800300.0	1879300.0	1400900.0	883430.0	2490700.0	1812300.0	861280.0	2905900.0	2526500.0	1020800.0	3003500.0	1657400.0	1275600.0	0.015939543952897418	0.013585198843075975	0.0209210403247151	0.010604796218461953	0.00643871674768234	0.0075069513967219986	0.012822510456003841	0.012192918884891437	0.012173070950097545	0.011224684905260721	0.010350307449786912	0.008342278511992648	0.009513630125146041	0.00855383999205318	0.006758672775979605	0.010041179885448668	0.00921202135146909	0.008593297431990096	0.012723778665017754	0.011238418811005497	0.010801657378770743	0.010295881676926933	0.008281876672244157	0.010759509511134496
W3110_lambdaRed.CDS.3936	834940.0	1086400.0	1203500.0	1527100.0	1553500.0	2408600.0	1507300.0	622540.0	492440.0	4520700.0	2216800.0	2783100.0	1803500.0	800200.0	641420.0	0.0	0.0	255630.0	772660.0	675050.0	313790.0	3726900.0	1537400.0	1093400.0	0.0030451589849972934	0.004961662079983104	0.00481239908845463	0.007576413710041287	0.00932290657798911	0.029617591007460576	0.006599300034259088	0.004354394058398528	0.005262494125771254	0.009515880553438752	0.008878099966989487	0.012896403558699514	0.009129905779120356	0.004885989550746631	0.004907177582795285	0.0	0.0	0.0025505115903534607	0.0033831703855303416	0.003002768501234617	0.0033203879985153517	0.01277566886024271	0.007682247614280298	0.009222677719876496
W3110_lambdaRed.CDS.3937	0.0	102890.0	332490.0	281670.0	161370.0	49832.0	158150.0	153060.0	111020.0	4120100.0	473640.0	377430.0	106830.0	114050.0	205010.0	0.0	940770.0	35849.0	0.0	0.0	549910.0	354690.0	187580.0	60770.0	0.0	0.0004699055701486207	0.001329517717424412	0.0013974516729142355	0.0009684180460187337	0.0006127641763197607	0.0006924164402694054	0.0010705875198035125	0.001186422910086761	0.008672634651320149	0.0018968888796305036	0.0017489452751104728	0.0005408083362259095	0.0006963847891310337	0.0015684270466291372	0.0	0.004781986054638623	0.0003576782459123781	0.0	0.0	0.0058189061610107945	0.001215863583149397	0.0009373201557738378	0.0005125865420128907
W3110_lambdaRed.CDS.3939	34299000.0	27405000.0	29066000.0	23791000.0	22637000.0	8828900.0	24459000.0	16612000.0	9416800.0	51499000.0	31997000.0	26213000.0	20668000.0	17586000.0	12116000.0	24965000.0	19688000.0	11516000.0	25819000.0	23569000.0	11511000.0	23696000.0	14073000.0	7379200.0	0.1250939085759721	0.12516048352534698	0.1162253360241149	0.11803448272908927	0.13584978191563535	0.1085654526470849	0.10708702948181717	0.11619364875849962	0.10063328463074232	0.10840319698753342	0.12814532869170092	0.12146650371319405	0.10462816337280816	0.10737942044417677	0.09269334226115129	0.1006456240575846	0.10007519525891048	0.11489923512307026	0.1130511171589158	0.10484001304436515	0.12180434765578961	0.08122897027350111	0.07032149777271149	0.06224253103211326
W3110_lambdaRed.CDS.394	74032.0	35078.0	93660.0	17948.0	11467.0	40706.0	12337.0	18140.0	118680.0	73566.0	47327.0	65994.0	28145.0	24628.0	18057.0	151940.0	57165.0	35299.0	38953.0	0.0	23965.0	71507.0	14878.0	13775.0	0.0002700064794803454	0.0001602035920854633	0.0003745154122348655	8.904555907787376e-05	6.881607320875515e-05	0.0005005454037821515	5.401417403480022e-05	0.0001268813380977115	0.00126828202998646	0.00015485329015291332	0.0001895407060346948	0.0003058047703829599	0.00014247917834951063	0.0001503775939212547	0.00013814490600937677	0.000612541402736207	0.000290572863519688	0.00035219069994870246	0.00017055967181886392	0.0	0.00025358710725141147	0.0002451232265929796	7.434400936988569e-05	0.00011619021912502171
W3110_lambdaRed.CDS.3941	15198000.0	11273000.0	14980000.0	7263200.0	5497900.0	3021800.0	7258600.0	5479100.0	3258700.0	23663000.0	14700000.0	9921200.0	5977800.0	4604100.0	3681200.0	10166000.0	9130400.0	3223400.0	9609400.0	9770900.0	4162000.0	13525000.0	9915500.0	6218100.0	0.055429523383702856	0.051484551387748094	0.05990007340677221	0.03603497351762941	0.03299414745743568	0.037157866190461	0.03177979116876071	0.03832389964559928	0.03482432297874012	0.04980960504701068	0.058872279643966734	0.045973123131245595	0.030261575140796044	0.02811245250011567	0.02816298543510648	0.04098391404644123	0.04641032927630822	0.03216101028965827	0.04207573512633663	0.043463077918248015	0.04404045651493322	0.04636317618792635	0.04954684936867197	0.05244881317904156
W3110_lambdaRed.CDS.3942	5784100.0	3594000.0	998920.0	1655800.0	1764600.0	915590.0	3007700.0	1611100.0	1239600.0	5398800.0	2735800.0	2173600.0	2602700.0	2105800.0	1999500.0	2827800.0	2511800.0	824240.0	2717200.0	2639000.0	1244100.0	4120000.0	2367800.0	1381300.0	0.02109553271507275	0.01641404042291907	0.003994351223464146	0.008214934071826574	0.01058976565659452	0.011258644088068101	0.013168390309189315	0.011268937365447793	0.01324707115243694	0.011364243575531473	0.010956651880949944	0.010072086082134765	0.013175717089723621	0.012857931512074799	0.01529715564965104	0.011400188091729933	0.012767618623086719	0.008223736154727287	0.011897536525202604	0.01173884315940768	0.013164519930376843	0.014123200435804551	0.011831680695390197	0.011651074386743556
