Blattner	index	W3110_control	W3110_cumate	Step_06_control	Step_06_cumate	Step_07_control	Step_07_cumate	Step_11_control	Step_11_cumate	Step_12_lowOD_control	Step_12_lowOD_cumate	Step_15_control	Step_15_cumate	Step_16_control	Step_16_cumate	MGF-01_control	MGF-01_cumate	MGF-02_control	MGF-02_cumate
b4019	W3110_lambdaRed.CDS.4031	0.019127638935339548	0.017094867628479556	0.020246268115319783	0.021204883351216522	0.0216990775365813	0.017141824144160805	0.02523991902931941	0.02475133862697985	0.028244153596564663	0.025696620846443072	0.020210285626305582	0.011160888807111816	0.025193295909352927	0.015225234156780785	0.029331939674283266	0.01545530195001033	0.03462132775650885	0.015080561792563701
b4020	W3110_lambdaRed.CDS.4032	0.0014070091512087303	0.0	0.0001786678485564682	3.6653197605681915e-05	0.00035719050550037904	0.00015053166809560485	0.0003726572295160052	0.0001866400707017077	0.0010169979037467484	5.130697843301019e-05	0.0	0.0006209150001711991	0.0005376276686604981	5.2177945680493534e-05	0.0003752380149855187	0.00012566858619486557	0.0008766108234398575	0.000195654592468366
b4021	W3110_lambdaRed.CDS.4033	0.003029651728212118	0.009332248873153587	0.0038538510338397155	0.0028383616178415966	0.002302500152414264	0.0014932283930573801	0.0012311457984942708	0.0021990971988991095	0.0013390932617302262	0.0016505872712385572	0.01505031583929897	0.000715555717132237	0.001009702476332465	0.007429289312081326	0.0007337199833875656	0.0032099789195764116	0.0011546918151552814	0.0016383420682514133
b4022	W3110_lambdaRed.CDS.4034	0.0017671645654372327	0.0012295061280380105	0.0011917389986916594	0.0011369496535230603	0.0017001180742546404	0.0015147061285236995	0.001341654234176045	0.001504197255515968	0.0019542299420150368	0.0031015980195933835	0.0018613411327441417	0.0011370276260684181	0.002402680687136194	0.003044187469773004	0.0030218873024050216	0.0031629388650295776	0.003377548264752318	0.0032519761853233883
b4023	W3110_lambdaRed.CDS.4035	0.0036681234056642506	0.0033404789775058354	0.002169272417909119	0.0020900819447798517	0.0009026337688205459	0.0004155084031636374	0.0019470505816975181	0.0013805082252988654	0.001357008257399315	0.0040691311553593314	0.0014295136996471008	0.001058822068565409	0.0011306705219215236	0.003147762299701098	0.0013266159685812438	0.001703153989457626	0.004017937049153073	0.002460067015046363
b4024	W3110_lambdaRed.CDS.4036	0.001193331660964771	0.0010799473274042727	0.0010078489366376405	0.001337676800078202	0.0014971880257086505	0.0017093765691152945	0.0008821191067446177	0.0007297923207055876	0.0009835713543144972	0.0006958588394409062	0.001027020683865078	0.0020773614636153365	0.001193367178513454	0.0011751022343240863	0.001443526732693722	0.0013452562007848746	0.001994384071361523	0.0016555284940291326
b4025	W3110_lambdaRed.CDS.4037	0.19376379752854553	0.19625221272680946	0.21331020178437157	0.1548869694112934	0.21857789296323146	0.1357639417670045	0.19028105558528563	0.17523930801613644	0.2742128789486102	0.12284940928791994	0.23747125997426013	0.13146891705652441	0.2631899032381405	0.23201716399869224	0.2555539969647412	0.16917641666408212	0.2371088219244553	0.15009058201711303
b0405	W3110_lambdaRed.CDS.404	0.005338926160569416	0.0036333747261968123	0.0032520962569933098	0.003767612780648636	0.004571485931424402	0.0026787705643779944	0.0030253434918882647	0.0026282799208167604	0.0018791991100742828	0.0027762636516169108	0.002811731699890182	0.0015531276310449718	0.002909752105911444	0.004068526610138738	0.003319804314631658	0.00563947346550605	0.0039484421192756865	0.003210966396352557
b4033	W3110_lambdaRed.CDS.4047	0.0	0.00022127539349359282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b4034	W3110_lambdaRed.CDS.4048	0.0024375626643009726	0.025866941919541007	0.0010352601899610325	0.0010722965740061518	0.0007106263023070304	0.000198319187174702	0.00020497715494304005	0.0012810613446886119	0.0005255754174433874	0.0015895138433351594	0.0023162572283099802	0.0002449728274708815	0.0010929417033139477	0.0015809911034178317	0.0011336885556137496	0.001482867339511722	0.000949481428852287	0.0010891513171389436
b4035	W3110_lambdaRed.CDS.4049	0.001884635635703103	0.0028600094607563	0.0014675696025843994	0.000782763619969659	0.00038118771529236495	0.0008666765319805479	0.0014033868043315083	0.003229134352457833	1.9485524113909715e-06	0.0012892932712879077	0.0008512642127824576	0.0007002561894065111	0.0011571288491920011	0.0009881134214989094	0.001094425012538423	0.0017411225911489485	6.101142779880425e-05	0.0006259141543519391
b0406	W3110_lambdaRed.CDS.405	0.12299024134899879	0.027332524382951032	0.10430444076742647	0.031337665642985395	0.10542747073915028	0.03304450178444446	0.10016051582379575	0.03369734374528218	0.08725023977252037	0.06272079216581951	0.06288748923460438	0.022587476198770582	0.09558174125498563	0.027734135071060335	0.10822797169000682	0.025880306543492604	0.09628790779123071	0.030954060893285538
b4036	W3110_lambdaRed.CDS.4050	0.0007838059164901011	0.0007678216732078013	7.431112293963066e-05	0.0006215040108359799	3.488982158452245e-05	0.00044146780196454167	0.00016217310879890738	0.0006590837722108524	9.278026672758102e-05	0.0004018202231822029	0.00029114655791334394	0.00048355900838673916	0.0	3.6938184186545936e-06	5.881976318720313e-05	0.00014102851134098325	0.0	0.0
b4037	W3110_lambdaRed.CDS.4051	0.00634747715999667	0.035813770548799695	0.0002021409352436132	0.0002506550481981796	0.00024309045206110616	0.0009270565570558079	0.0	0.0	0.0005877645938643449	0.0001709321960373343	0.00011509152972489	0.0005697575106105969	0.0016066547411780062	0.0006075920423567931	0.0008073045345012103	0.00022229701361488373	0.0002552921647313554	0.00016627777033283771
b4039	W3110_lambdaRed.CDS.4055	6.013202075047804e-05	0.0001960246678435252	0.0004018932220586284	0.00012059639538975147	0.0002284814944584527	0.0005604747633661849	0.00010074971514827878	5.034632559466652e-05	0.0	4.232979269762409e-05	0.0	0.00015843743228337187	2.285964787405188e-05	6.105147804457915e-05	0.0	2.991975266424316e-05	6.2940905685109905e-06	8.162654546493663e-06
b4041	W3110_lambdaRed.CDS.4057	0.028221857647144823	0.021471594390401656	0.02845095101323328	0.017610749298534508	0.026206227968865157	0.0171501493173392	0.024236893646938568	0.021947219510368775	0.023901109409995045	0.01868555784583273	0.026195324268546653	0.017475912924322202	0.030477397487946662	0.022338292744180185	0.02596734433040847	0.019948351106485917	0.02488263413495548	0.019719408722154098
b4042	W3110_lambdaRed.CDS.4058	0.00010380425688232963	4.100071177357236e-05	1.6494531605604465e-05	0.000100650398553555	3.367242338564735e-05	0.00018517452565176392	8.189466660422536e-05	0.00021750736119514804	0.00026542921338289677	0.0004730357268781361	0.0001659695222726977	0.000656353709241124	0.00020557361558955957	0.00042415103482201615	0.0003720659418150957	0.0005007780913146731	0.00027478075167583445	0.000514946206269773
b4043	W3110_lambdaRed.CDS.4059	0.008179208952644393	0.00804749525851778	0.007506719729568679	0.006084686548194763	0.008311552574114934	0.00829346991175051	0.007144134514196582	0.005529582477629881	0.0040700007494762465	0.005875222423050758	0.005957953155642869	0.006512171004108956	0.006646567620712254	0.010025032598575958	0.005472813598355902	0.007803909253947754	0.004829996929635674	0.0073738865784697205
b0407	W3110_lambdaRed.CDS.406	0.03267517731616364	0.053435445473507794	0.04242457021081467	0.04406650936376485	0.043635152291443303	0.03710412419724861	0.03379789002212952	0.05854563577877956	0.04525025375017294	0.08868411376161651	0.05949097745249441	0.018808662819972847	0.04569060081673734	0.0539121713667411	0.04641618602314828	0.0839367499682538	0.04656692082812963	0.0762333544005257
b4045	W3110_lambdaRed.CDS.4061	0.002318602942535448	0.0011897121457162306	0.003198817372479485	0.0011745601460630883	0.002484714625602937	0.0017435016793712354	0.0023147350082217476	0.007558282073484058	0.015624910457243998	0.0025877324723905565	0.01231499247615663	0.001464382811095901	0.006951171509872849	0.0033277868769659297	0.006002512692088301	0.0028852003512222038	0.011144052314490347	0.004611441482683561
b4046	W3110_lambdaRed.CDS.4062	0.0012019877821452562	0.0025415559076675874	0.0015830357734426695	0.001605828221198732	0.001233247366252723	0.0011014931107443966	0.0010098178381546376	0.0055712631979038625	0.0009791193744171137	0.0011652561688086443	0.0018085200448209632	0.001031349867446671	0.0009192594967329862	0.001372396447871198	0.0006150209875589741	0.001904449279055342	0.0009747186438249673	0.0013691283777974024
b4049	W3110_lambdaRed.CDS.4066	0.005952724795674703	0.006209669932763424	0.005221138480827069	0.004843330149178822	0.005896849211499296	0.005287243763471321	0.006707348505061776	0.006594583740562525	0.0037483939138510517	0.004910066636933417	0.006093667111608081	0.003033536420715886	0.004711965838529483	0.00586541227736503	0.004729929420779111	0.0060423266254533425	0.005132696635405609	0.006425429794434068
b4051	W3110_lambdaRed.CDS.4068	0.0036736884536732657	0.002441310788286305	0.002979247980187683	0.002860437785827579	0.004428659078300873	0.0015016466149723937	0.0036397312823937505	0.002812829562975825	0.009276102924444914	0.0015486463959624736	0.003687911810744572	0.003169566792232617	0.005534780217229952	0.0031716608704123635	0.0038367054572481167	0.002576547036597486	0.00450013875312261	0.0022446956045545103
b4052	W3110_lambdaRed.CDS.4069	0.005892132194690942	0.007523503948720198	0.006233000636337333	0.007449514497221878	0.007296171173790449	0.006920325245879221	0.005391813836183472	0.0074444058367646474	0.003032494702839804	0.005011191867804489	0.004191357535222562	0.00305529635631548	0.005028860179910389	0.004735834565593337	0.0029487891514819752	0.005736801163199308	0.002983840527298011	0.004761254147130588
b0408	W3110_lambdaRed.CDS.407	0.07979942515583026	0.06454143053024115	0.06892269817243117	0.056471065479233536	0.0786721526302357	0.0706361165488191	0.06930058439502795	0.06381890515192726	0.064747063192581	0.06577859245957945	0.051587932299264366	0.06355115229520701	0.07295977290697696	0.04769512459038231	0.07519071705319326	0.052130332649981286	0.07158648094043561	0.058479873369306094
b4053	W3110_lambdaRed.CDS.4070	0.0025341152194101363	0.0030613865739789418	0.0027077920806949356	0.002841613227088124	0.001990003313405152	0.0037395533491834296	0.002175396783799031	0.0027519921442179045	0.001179907451636998	0.002805177416600843	0.0018300278608637214	0.0014436981349838696	0.0020184781897501112	0.002045115865499132	0.0016976585202912303	0.0020380645926214268	0.00166128623352748	0.0017407983600925827
b4054	W3110_lambdaRed.CDS.4072	0.03531427649390376	0.02426154686236226	0.029941561267442462	0.025347655536972765	0.03285044555264788	0.02393840072398065	0.03290683893630197	0.01705464783931147	0.025437624538543254	0.01720840830014869	0.0283079224796646	0.017933381763223708	0.03068760366543154	0.020501937714356416	0.029247965128663605	0.022648661180684867	0.02607742703724127	0.018197606339197522
b4055	W3110_lambdaRed.CDS.4075	0.0019797156924184476	0.004210371740347856	0.0020776808165242446	0.003002266685027116	0.002239394385618519	0.0033736661563247053	0.0018774977163006547	0.00293350597793004	0.000602646029144811	0.002085176355012226	0.004680981472817016	0.0021000917043037803	0.0020216729026507406	0.004352043333139858	0.001571297104747939	0.003591394570013059	0.0016962714731278414	0.0035162358285338764
b4056	W3110_lambdaRed.CDS.4076	0.00028012349393184634	0.0002626780858404891	0.0003332366296253111	0.00027016231929950676	0.0003215600586760377	0.0	0.00026541836512931406	0.0005310948177604701	0.00044465214126986107	0.00011503366983781837	0.0002197960024739828	0.0	0.0003070872219653829	7.481625556440659e-05	0.00017241296088473996	8.50806617789079e-05	0.0	5.43358494580518e-05
b4057	W3110_lambdaRed.CDS.4077	0.0	2.7412440548946744e-05	0.0	0.0	0.0	8.36893879067581e-05	0.0	0.00023313520934813855	0.00013769059092366107	0.0	0.0	9.337117995935316e-05	0.0	4.2552662684238025e-05	0.0	5.797503141386373e-05	0.0	0.0
b4058	W3110_lambdaRed.CDS.4078	0.018770575722654212	0.014754501802732085	0.022343746413541508	0.019384467546628866	0.02544357777358756	0.029353136120289117	0.03083682185509754	0.023739454713093383	0.021752568548478655	0.016840659227914802	0.010817495618806836	0.01506834849489168	0.02204249241150001	0.015277333120733093	0.022133240889407785	0.01597960929263628	0.014986669955545573	0.014500414400928557
b4059	W3110_lambdaRed.CDS.4079	0.025623997822581207	0.03702713599043518	0.024644864488166413	0.03733139571664936	0.02556006693303763	0.04090399236489945	0.028139068231456413	0.04674037225992591	0.029140396176054684	0.03217418809903882	0.029787106158672052	0.023075268454242927	0.03751226350724446	0.032211287203423894	0.032877609797492484	0.03184933431950777	0.031189404561232186	0.04175865562853074
b0409	W3110_lambdaRed.CDS.408	0.020758096001747207	0.014011565978294546	0.012540359019467165	0.013446322894061344	0.015395783354254644	0.017191571246736564	0.009986686382176731	0.005985951584315255	0.020389383142750624	0.019340262371834654	0.009036482999253076	0.02440220491146941	0.01930091915509934	0.01664071318084287	0.026408446811406094	0.016717691660690773	0.02611466125517561	0.018753080801445058
b4464	W3110_lambdaRed.CDS.4085	0.004371994015191064	0.008471026563895855	0.005936693839172349	0.015373575308409042	0.004499499527067102	0.01110549906266242	0.0047531142523722465	0.018911531314957365	0.003856486221731317	0.009325051313900747	0.01134121950692945	0.005769069524778707	0.007161217734673381	0.014700300140909173	0.004818941481087177	0.012970138719952376	0.004216361857746915	0.009900461181613812
b4065	W3110_lambdaRed.CDS.4086	0.0017436504382765336	0.0021065434210181264	0.0017293478145335003	0.002037057578532184	0.0023794152974213898	0.0023063412194418956	0.0018220894346426054	0.002417087215123626	0.0014763015955176918	0.001940562133822261	0.03400918762645847	0.030920249406019323	0.0033879530377244568	0.0018223602175321395	0.0016906285808499604	0.0018747931251163457	0.0015768845424532834	0.0024010145431583724
b0410	W3110_lambdaRed.CDS.409	0.0003430596933997929	0.0019036873416481595	0.0007689874477633517	0.001370941330248175	0.0002922679601289583	0.0007445714342365007	0.0003138194775793558	0.001449602331835056	0.00015345135166776566	0.0004933690370348944	0.0005686725206252456	0.0	0.0005318696981932576	0.0016684546115476883	0.00030069904927614564	0.00086839476113684	0.0005842008450659369	0.0006473079493898277
b4069	W3110_lambdaRed.CDS.4090	0.003492200850653372	0.0007145721012805835	0.005821224867904646	0.0026905219326886936	0.0009292107952634716	0.003179337407038654	0.001315299353580938	0.0012985189115462634	0.0033447864848821433	0.0018507262382154003	0.0008843662199943819	0.000376913030343262	0.0009577077854965427	0.00047514756239945425	0.0009005791028401161	0.0001305508051886042	0.003777301633863388	0.0015318751680722185
b4070	W3110_lambdaRed.CDS.4091	7.708710276387583e-05	0.0002480242516632434	0.0003744706578379952	4.8780812911140106e-05	0.0003967353683663221	0.0	0.0002000376056828665	5.2445631418602784e-05	1.8567923450196665e-05	0.0	0.0009054433170616029	0.0	0.0	0.00028463170236314473	0.0	9.970295690195825e-05	8.724400459563275e-05	0.0
b4077	W3110_lambdaRed.CDS.4098	5.2593276634376264e-05	0.0013669649389602219	0.0007647684217169988	0.000719616686171713	0.0006138611399255488	0.00023671419151500336	0.00032374923385513916	0.0007389291840682287	0.0008859802113518025	0.000304332991545808	0.0003369932021182551	0.0008834391987457823	0.00012832865789588058	8.086463878198972e-05	0.00038883129058540537	0.0004325629326425786	0.0003112475232595541	0.0005611287654184388
b0411	W3110_lambdaRed.CDS.410	0.060323088051283946	0.046250262867792484	0.06316266883286775	0.05082125145179383	0.056043674846897366	0.03563043893090167	0.05773093808216606	0.04055438939643803	0.04913647035600305	0.09948280420122628	0.10511694440071129	0.06582088451139304	0.055794910937920605	0.05132848532035531	0.07568472845271217	0.05410901341315268	0.06196409290563604	0.10862709969101302
b4079	W3110_lambdaRed.CDS.4100	0.000570484463024164	0.0016413321770764003	0.0014842566849987049	0.001322639800378795	0.0008497365082824291	0.002391870779474422	0.0021490507096451647	0.002504412610193629	0.0015322016909894945	0.0013428776169559559	0.001561372574453839	0.0021704678432979585	0.0023767125296024995	0.004190558275649368	0.001389951078265819	0.002571933054837317	0.0005918799570385989	0.0014995394916053697
	W3110_lambdaRed.CDS.4101	0.0007846821567738415	0.0007710138916824502	0.0006781808019156443	0.0015238654280827187	0.000646831880301397	0.0006119835435114287	0.0007250997128454414	0.0009043638518451075	0.00041114622088632164	0.000638177345347294	0.000674021076051043	0.0008923326940108592	0.0008278704645368905	0.0015943478655670808	0.001535606967230595	0.0010787522145224186	0.00033679274861427266	0.0009586158231932367
b4089	W3110_lambdaRed.CDS.4115	0.0003982223414596606	0.00010097513300385587	0.0	0.00012505277073894845	0.0	1.9289848661054572e-05	9.508844710687299e-06	0.0	0.00013979951794941233	0.0004325751957871125	0.00010965485117251675	0.0	0.0005295181486206074	1.960371552543307e-05	0.00021455203457736993	0.0002779480682809525	0.0005622143744142801	7.022313005329015e-05
b4090	W3110_lambdaRed.CDS.4116	0.00047098170869782475	0.0001479306970093584	0.008343255125304533	0.005602694318850153	0.008030031486972178	0.005105781614002876	0.00673941747704512	0.005207026448953217	0.005269378964150403	0.00416728762763921	0.013241631368465163	0.004307212222697728	0.007049255781275513	0.009110880766512957	0.00488153416222076	0.007344143519347996	0.004694176154191536	0.005590914310953181
b0413	W3110_lambdaRed.CDS.412	0.015966295453970054	0.012408844484051594	0.01150502940781642	0.00953618298018555	0.010442887342747906	0.011177815933847902	0.012891437238249016	0.010421802101270479	0.012238806922105773	0.01142866334334597	0.009096490139300252	0.006926610581807585	0.010464716559471359	0.010118011925081582	0.010990838297917846	0.010405900915366438	0.01079853207526659	0.01581635594553135
b4096	W3110_lambdaRed.CDS.4122	0.00038402999194910573	0.0	0.00031296818435445483	0.0002998234619688541	0.00016703696411675753	0.00024892308998997084	0.0	0.00018638065447593448	0.0	0.0	0.0001406946176218371	0.0	0.0	0.0	0.0	8.18084360241526e-05	4.7270403806212155e-05	0.0001512560867872392
b0414	W3110_lambdaRed.CDS.413	0.006597444504826858	0.007018811724413744	0.006374935107026765	0.007822914953929526	0.006322379549370479	0.0076600032179686426	0.006645629298301208	0.00772858895301536	0.006665260956703399	0.005052529791707361	0.005330758339972982	0.006929295294729601	0.007003779190228757	0.006796061912128182	0.006103123859106309	0.008367622488113503	0.007612349019228733	0.008247020935849045
b4108	W3110_lambdaRed.CDS.4134	0.029033143147426263	0.037362190588390694	0.0	0.00013629151793584347	0.00027845807346596024	0.00016709340892690652	0.0	5.038825201843268e-05	0.0	0.00021311810336319484	1.6553191165453844e-05	1.7937307070911505e-05	0.0	0.00016950295185741448	4.044123685442481e-05	4.2789935362265825e-05	9.4255530114253e-05	0.00020904290928352334
b4111	W3110_lambdaRed.CDS.4137	0.04759697318297774	0.02706946592291858	0.021808490572501647	0.016896452076992866	0.025189143557653504	0.017211375660870026	0.025900969449331835	0.017506415829629553	0.03935712331179184	0.00833733032357045	0.019913097441086405	0.019192142525475842	0.02270675961893547	0.01801528302005038	0.02721051854280782	0.017252156245338445	0.0352890602172588	0.014151575908688428
b0415	W3110_lambdaRed.CDS.414	0.11493805242406574	0.15685402375972066	0.14228784819460152	0.12759775503481716	0.11690607991874913	0.09238301189663663	0.1101294428312223	0.15468108876278908	0.08726513784341931	0.1351335432104178	0.12981917003933127	0.059170861111799665	0.115840107903936	0.12667225661326117	0.09754922333947036	0.11499902217180862	0.0967980110287933	0.10045574918440218
b1612	W3110_lambdaRed.CDS.4148	0.008110229220133405	0.011072209184673894	0.01067089795220085	0.007993389062172092	0.010695207889799038	0.008783446732201477	0.00940987670289002	0.009415809392294819	0.012274388042237344	0.00760054980753597	0.022783982278139926	0.007356991512577421	0.008075829196229055	0.013139058955549157	0.010523588821070011	0.008694040630128746	0.011330077967228938	0.007749603285552267
b4123	W3110_lambdaRed.CDS.4149	0.0	0.0	0.0	0.00043556963069793297	0.0	0.00014392622169955049	0.0019293976270614984	0.0009121705464671427	0.0	0.00026615665349457164	0.0010987442519536552	0.0	0.0	0.0017727122501873655	0.0	0.0	0.0	0.0
b0416	W3110_lambdaRed.CDS.415	0.003010983067307103	0.005261142101956079	0.00330504803861631	0.0038538474508752925	0.0021203450204199145	0.00444846520276638	0.002545136655831707	0.007508137314934534	0.002722514375914007	0.005984571507726441	0.007782168578052614	0.0015346237573062953	0.004548833192972216	0.003992538198984226	0.0029851074117119556	0.004608698437059268	0.0038774886879163286	0.0030128918154742577
b4126	W3110_lambdaRed.CDS.4153	0.0005600585215067741	0.0001443963417974029	0.00026823807120541886	0.00027235964295729115	0.0004601734121392227	0.00017738488476111446	0.000886082553970445	8.24709237893521e-05	0.0005306248389786795	0.0	5.5351565969141506e-05	0.0	0.0006238546568277532	0.0	8.338538847490672e-05	0.0	0.0005997142687536836	0.0
b4127	W3110_lambdaRed.CDS.4154	0.0	0.0	4.5701318285576574e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023327665682301265	0.0	0.0	0.00015632670184351197	0.0	0.0	0.0001513127766952379	4.7173704929250346e-05
b2890	W3110_lambdaRed.CDS.4157	0.01483622540163107	0.01576305011250907	0.013169510723381683	0.010869565353547543	0.011620573564876849	0.014309069935981654	0.020064069147336074	0.01924636255830309	0.015391867790363431	0.019260335887860126	0.016164878913163188	0.0309183668357948	0.014834361802835557	0.0308734418895245	0.014732938090465704	0.025842414370284655	0.010713789482092265	0.02560762575923467
b0417	W3110_lambdaRed.CDS.416	0.004502983005511304	0.0034265235575434033	0.0045287384674272515	0.002977201896125266	0.003195752119971033	0.0029580395479864665	0.003434334688590328	0.00365403722482568	0.004074434641284337	0.0029019152075853345	0.003532783194690032	0.0017906947470389546	0.0038231986158064964	0.002568057476558795	0.004449637159621324	0.0025499689734575547	0.005546823647911532	0.002634590924350594
b4133	W3110_lambdaRed.CDS.4161	6.849609306127047e-05	0.00027844635474896416	5.562477207063729e-05	0.0004983766673676166	6.46383188352156e-05	0.00032906555444704	0.0	0.0003284565401213016	6.909956478445241e-05	0.0003920004319998792	0.0003215133050310007	6.29340171854837e-05	0.0001582039355121182	5.195561687290091e-05	0.0	4.227793439453252e-05	0.0	0.00014291628161310717
b4135	W3110_lambdaRed.CDS.4162	0.0018453746425328285	0.002511955177000425	0.002598255980479004	0.0023897981081130552	0.002185318254359114	0.0024366375137401986	0.0022729550261401717	0.004482886291264106	0.00457619255930933	0.004435536279045803	0.003549353599930461	0.0014239665236245095	0.0031930846527124597	0.0024235510508783696	0.0028071558826853068	0.0023875107737181167	0.003139943707587875	0.0026167706801585827
b4137	W3110_lambdaRed.CDS.4164	0.0002264225212923548	0.0	0.0001821634934399183	0.0	0.000217995618373104	0.0	0.00015627040102703595	0.0	0.0004557110225888842	0.00038280636438881916	0.0008802684053466262	0.0008214972911192753	0.0003401836781240102	0.0007789677265746964	0.0004545341138462635	0.00014429616199195718	0.00029774470261090594	0.00030869736662651016
b4138	W3110_lambdaRed.CDS.4165	0.0035606376892761836	0.008295062508546015	0.008641681907229627	0.004134870650671935	0.009256547352233977	0.004737210102317799	0.006323841115192834	0.006855666413206639	0.000723582703780924	0.0021012235709862636	0.007343942548196682	0.0005788447565494308	0.005345652830553295	0.0041838560031920245	0.0004829514096352123	0.0027292182178396806	0.00046059827273444933	0.0009222761152763932
b4139	W3110_lambdaRed.CDS.4166	0.028799028489291553	0.04465560163467225	0.03718998917393818	0.020826127660933568	0.035838368221345195	0.015302973799229807	0.015305063023275743	0.0172361429590259	0.0037850768421889554	0.011141983573719033	0.05111623235677956	0.015608013409583635	0.013515263092024948	0.027599540367800917	0.008895353100150891	0.012964338258052037	0.0074317472996352175	0.006935593317215039
b4142	W3110_lambdaRed.CDS.4169	0.28370515508352784	0.29654203806082974	0.28036158860939314	0.3416194634001602	0.30979027524263364	0.4213996586179182	0.3271811074360819	0.40117840806087063	0.21374819405727408	0.26957373745723084	0.23944263822537784	0.4319333730058652	0.2956362005049859	0.27121460935198977	0.26958262145405326	0.31049484342022643	0.25446969848032225	0.3796155852970094
b4143	W3110_lambdaRed.CDS.4170	1.4348421000788345	1.4827838689410264	1.5323486885084847	1.7505780563368145	1.5680772564291665	1.9390571974339343	1.6279774691743618	1.9630234184988946	1.3489629220097321	1.6961025244085821	1.4011300406731353	1.8589762183036933	1.6460601659286818	1.624036205002022	1.5698083640791458	1.724885934715662	1.4893751543131355	1.99109672717752
b4144	W3110_lambdaRed.CDS.4171	0.00789863081925956	0.008901621569218612	0.010095115275087774	0.008757477439635553	0.008631238498866508	0.009749218516153296	0.012750515993046467	0.008007274614505677	0.015224676114426378	0.008541602094438668	0.013880347807627277	0.007161452698635755	0.01210532234637233	0.017708167862498975	0.017848458973847597	0.018244318923347488	0.016795459807203577	0.020481287336024195
b4146	W3110_lambdaRed.CDS.4173	0.0015777319030131026	0.0015894474677239966	0.0012892091763901316	0.0015436874043678113	0.001301854436665589	0.001909205270073703	0.0008024302745745456	0.001252071963798151	0.0005949546234622388	0.0007607632565405694	0.0003696087938311469	0.0008523935294216979	0.0013935711914387979	0.0003340485927192159	0.0014161210865876314	0.0008789041745342674	0.0013606400153587004	0.0006363887784831758
b4147	W3110_lambdaRed.CDS.4174	0.05535543628749843	0.06684120996528424	0.053256687545972896	0.06072443247477827	0.058039739010475766	0.0684901969023272	0.05168060634415025	0.08185730336523622	0.023534118624620876	0.04629325166733706	0.05974753671473618	0.03778016854848766	0.051367446577853436	0.05939418689008887	0.039164670494443776	0.05491604897258429	0.03350390532790785	0.052375494349398144
b4410	W3110_lambdaRed.CDS.4175	1.4561734853601184e-05	4.484478727419543e-05	1.2315780379896572e-05	0.0	0.0	0.0	4.329455970578068e-05	9.811395421933506e-05	0.0	0.0	3.3270693567755364e-05	0.0	0.0	0.000131091577381375	2.7615048338688442e-05	4.240266814470608e-05	0.0	0.00010785482169567445
b4411	W3110_lambdaRed.CDS.4176	0.003850694701673168	0.005958235621300975	0.00460152028638226	0.009107187293770537	0.0049098043309138565	0.010238554659737857	0.00976182585612409	0.023040002392174547	0.00916404793874775	0.011682979915468635	0.004534003056245187	0.004120895473024868	0.009179569867509299	0.007305426704275919	0.006571906157752404	0.013462286258671541	0.008037257614262418	0.01679391891304508
b4149	W3110_lambdaRed.CDS.4178	0.0008345681345662102	0.0004221577953098148	0.0009552844705963288	0.0005268146399255424	0.00045886637715938835	0.0003694171647372751	0.0012422299622816674	0.0006797554263253631	0.000791930664761107	0.0004707708432163798	0.00043105114029234496	0.0006059694721306511	0.0007079114019469356	0.00022140474772516195	0.0002410219688284954	0.00013993495134625756	0.0005897627167772883	0.0001410846408414877
b4150	W3110_lambdaRed.CDS.4179	0.00018383046182881616	0.00018792383335744034	9.232406888136276e-05	2.3471185783426603e-05	0.00037071669298106223	0.00022495668862759086	0.00032296092120937534	0.000184266940461567	8.694495025881408e-06	9.678671130898878e-05	0.0006004725816775644	0.00019345120028378413	4.500495495272563e-05	0.0002960629962646525	1.933752502205249e-05	0.00017261771482339296	1.0395702168223921e-05	0.00024740485259095265
b0419	W3110_lambdaRed.CDS.418	0.005797422452346282	0.0046596572724711405	0.0038047378478076248	0.003606003422624854	0.0041943040694337	0.0038078802674443336	0.006812632688073986	0.005075362922904829	0.010212993676900019	0.0033546696810359583	0.017169069959709477	0.007240504189646162	0.008782096160607253	0.014240978487217977	0.010766346068582693	0.006328424188151193	0.009565973315441146	0.0041222000902884194
b4151	W3110_lambdaRed.CDS.4180	0.00028231448068375873	0.00038443842746221246	0.0003355099332928452	0.00024790898024399467	0.00033291125372902	0.0002679812143937877	0.000389402424591577	0.00024365384063053613	0.0003727042541709163	0.00025642203342439993	0.0005641570910019524	0.0009490985269954942	0.00037151537642950865	0.0008280248819361046	0.0004321763326049761	0.00022953852321432681	0.00041850625244900215	0.00027126642188015764
b4152	W3110_lambdaRed.CDS.4181	0.0001631356692161977	0.0010222087641537927	0.00022454728803923552	0.00045348521523991644	0.00027877999180756473	0.00021520798179742312	0.00016279818428118026	0.0005399870563003637	0.00024477174362895704	0.00032025044562666367	0.0007623693545175822	0.00010350678088908389	0.00017444968748818427	0.0008057825068717408	0.0004079177822335495	0.00033580766142767216	7.065668212786588e-05	0.00045821867671027363
