level_0,Step05_predicted_from_W3110,Step09_predicted_from_Step05,Step10_predicted_from_Step09,Step10_predicted_from_W3110,iBAQ_Step04,iBAQ_Step05,iBAQ_Step09,iBAQ_Step10,iBAQ_W3110,$D_{KL}\left(\text{iBAQ_Step05}\|\text{Step05_predicted_from_W3110}\right)$,$D_{KL}\left(\text{iBAQ_Step10}\|\text{Step10_predicted_from_Step09}\right)$,$D_{KL}\left(\text{iBAQ_Step09}\|\text{Step09_predicted_from_Step05}\right)$,$D_{KL}\left(\text{iBAQ_Step10}\|\text{Step10_predicted_from_W3110}\right)$,$\log_2\left(\frac{\text{iBAQ_Step05}}{\text{Step05_predicted_from_W3110}}\right)$,$\log_2\left(\frac{\text{iBAQ_Step10}}{\text{Step10_predicted_from_Step09}}\right)$,$\log_2\left(\frac{\text{iBAQ_Step10}}{\text{Step10_predicted_from_W3110}}\right)$,$\log_2\left(\frac{\text{iBAQ_Step09}}{\text{Step09_predicted_from_Step05}}\right)$
b0435,0.0003085153142183231,0.00010376519652533361,0.00011911705988442437,0.0003122595234051575,0.00023794769257615004,0.0001030764264912592,0.00011901614291131177,9.880534365440525e-05,0.00030807236408251365,9.24361224941347e-05,1.8395615032319794e-06,1.0695608750206485e-06,9.976055455202074e-05,-1.5816276772275515,3.8129734604014835,2.4226079381020806,4.198138324030733
b0436,0.003753979027570475,0.004702279980525508,0.004583089204961635,0.0037995381363551575,0.0042239818690388755,0.004671067303723771,0.004579206373312513,0.004375537033292719,0.003748589261022577,0.00010387269095412733,4.772253160395534e-06,1.6248521181993353e-06,4.160704594816144e-05,0.31533164230214705,2.3377379019116624,2.6082342101004254,2.346194266165191
b0437,0.0022104502101457668,0.0020834820365680444,0.0017632345144189797,0.002237276716326951,0.0023089313365033683,0.002069652351458066,0.0017617406873361465,0.0017518558620918062,0.002207276561462346,4.582524451802669e-06,3.679406797513565e-08,2.623013235374897e-05,5.6945542756828716e-05,-0.09495178601213716,2.8004803549943134,2.456961017947066,2.5653346914407793
b0438,0.00041465471423676324,0.000359610001305506,0.00035112763635585995,0.0004196870543471501,0.0004461818087796036,0.0003572229910058414,0.0003508301580746499,0.0003549032753863583,0.0004140593747073445,4.174794762713504e-06,2.0227156424302596e-08,1.0806257530834472e-07,5.279263349390649e-06,-0.21508555868064505,3.532051558720503,3.27473314764807,3.486070902842661
b0439,0.0003092270900428355,0.0002463082471259142,0.00029314058279818395,0.00031297993749642133,0.0002824766572899373,0.0002446733083849241,0.00029289223163554484,0.00030851569293609244,0.0003087831179765623,7.263027208478934e-06,3.963391455118052e-07,4.151083936536359e-06,3.199073582741633e-08,-0.3378099878510348,3.652381821546893,3.5579043510364077,3.851541618499134
b0440,0.004280179822899939,0.006276459880924509,0.004810763637951926,0.004332125019380086,0.0050908911902625715,0.00623479815203263,0.004806687918611864,0.004929098534383592,0.004274034564799393,0.0003906083642242703,1.443608973410171e-06,0.00018735798990964815,3.936290275054384e-05,0.5426714446502903,2.3869192051628056,2.5381102461369984,1.9780862066798077
b0441,0.000300417787852692,0.00026033076920487934,0.0002883667778290477,0.0003040637236922676,0.0002725273929042303,0.00025860275211649,0.00028812247107405414,0.0002750812979715221,0.00029998646372129164,3.0553906006805065e-06,3.108520280611709e-07,1.4333166389179507e-06,1.4273632349164002e-06,-0.21623260915044007,3.561363540463459,3.4848947985756666,3.755241620225977
b0443,9.499615405985454e-06,9.088753270039104e-06,1.237187111900349e-05,9.61490481184397e-06,6.229712114586272e-06,9.02842417021448e-06,1.2361389565930569e-05,1.2906578374706931e-05,9.485976355538701e-06,1.1883947001206329e-08,1.1391955813864986e-08,5.289870009203968e-07,5.083154948148207e-07,-0.0733949064930286,5.044803339697797,5.408522569408923,5.446553472061272
b0444,3.176392506135799e-05,4.817166416830327e-05,3.449395812594203e-05,3.2149418988380666e-05,8.491197016107955e-05,4.78519114970642e-05,3.446473455504362e-05,3.0398619809313028e-05,3.1718320080757855e-05,3.52076272737873e-06,2.5334869820401807e-07,2.1669525026005824e-06,4.856242952891768e-08,0.5911873588864669,4.422183437622902,4.523734457769034,4.065881765883336
b0449,1.0726831827217264e-05,6.341040978308041e-06,1.2023418557382355e-05,1.0857014999403888e-05,6.965268479344216e-06,6.298950574618301e-06,1.2013232216244872e-05,1.5198084569636901e-05,1.0711430803683926e-05,1.0745391329558594e-06,3.864444540500655e-07,2.0038530534146415e-06,7.70927606931262e-07,-0.7680406425012052,5.24945217271873,5.396671814541744,5.937347038186724
b0451,1.3261469426187589e-05,9.148785764783106e-06,8.597992463695633e-06,1.3422413513460084e-05,1.5136151479216386e-05,9.088058182761799e-06,8.590708172300909e-06,9.858773353392885e-06,1.3242429302690815e-05,7.39020142690124e-07,8.822477244002168e-08,1.7378479371526017e-08,5.215755943767954e-07,-0.5451966646629458,5.300419920113674,4.6578475619914546,5.073158905140286
b0452,3.112545273218282e-05,2.1830909615413078e-05,1.6200904132762376e-05,3.1503198019672016e-05,2.4423283742978125e-05,2.1686000947929254e-05,1.6187178590775763e-05,1.9540673826454096e-05,3.1080764436725645e-05,1.603020915231181e-06,3.227598887261595e-07,8.020268682172425e-07,2.63007551720245e-06,-0.5213307875506352,5.07055371832622,4.111129756982523,4.451977156849322
b0453,0.0006726971081911176,0.00030247280454269524,0.00019824406290809156,0.0006808611071122984,0.0005480865767882366,0.00030046505810296686,0.00019807610887375224,0.00020196621362011976,0.0006717312849022905,0.000130068120682501,3.4726141137989e-08,2.054315058762303e-05,0.00023345385545787154,-1.1627598305157676,3.793024585518326,2.0129417213406278,3.1640477317735876
b0458,9.915216255965676e-06,1.3434125091278809e-05,1.4986912774456088e-05,1.0035549484444458e-05,1.4399443169128279e-05,1.3344952390732523e-05,1.4974215736139594e-05,1.9215558906375586e-05,9.90098050757734e-06,5.346174119274703e-07,5.472459875245629e-07,8.508573749372753e-08,3.3021596369517203e-06,0.4285780147195055,5.166147000780985,5.744730615153841,5.074557319879586
b0459,1.3435354120791929e-05,1.7264525593320293e-05,1.652976824446398e-05,1.3598408510668485e-05,2.0699551178957228e-05,1.7149927555833934e-05,1.6515764086041143e-05,1.4187086916348166e-05,1.3416064342754391e-05,4.717984775927483e-07,1.744587243107971e-07,1.6476829585132356e-08,1.256202660426292e-08,0.3521681347056447,4.721395597788801,5.003024279677451,4.810634549074731
b0460,0.00015631363160400176,5.715926667825929e-05,0.00010629055875201124,0.00015821068795260487,0.00014226059418423739,5.6779856323188634e-05,0.00010620050849833551,0.00015876944397144805,0.00015608920467555807,4.20337898427953e-05,1.1231584996735123e-05,1.674863222403753e-05,9.855256812452834e-10,-1.4609924930144196,4.4516414782467635,3.877807868931521,4.944471405814886
b0462,0.0001374783687869822,9.42418975434952e-05,0.00010241167452311761,0.00013914683627524104,0.00010063752568981443,9.361634102593566e-05,0.00010232491049272354,0.0001084888166322616,0.0001372809845427694,7.888859499261913e-06,1.7684544374438392e-07,3.3712923779132e-07,3.6570347606794244e-06,-0.5543723551635384,4.124468730536826,3.6822408096648562,4.185914476251938
b0463,0.0005780847408790332,0.0006091772062463043,0.0005566008197779591,0.0005851005034613612,0.0005408815755920666,0.0006051336249767292,0.0005561292628908224,0.0005189068134075741,0.0005772547570737543,6.231703390823006e-07,1.3061823137273379e-06,2.3798682147769265e-06,3.8940927119640286e-06,0.06597276049349432,3.247283104841043,3.1752416788022115,3.18634061491675
b0465,8.79084424935085e-06,6.166965126394525e-06,7.791158707987736e-06,8.897531853763114e-06,6.2801100226551134e-06,6.126030199053975e-06,7.784557972924155e-06,5.166717030364865e-06,8.778222815423021e-06,4.523136091037315e-07,5.022017618190842e-07,1.9570459122095184e-07,9.225158657152172e-07,-0.5210492457198335,4.796457591261198,4.604890301692347,5.543639347670139
b0467,5.156217201239238e-06,3.6668257640479887e-06,5.027858186359882e-06,5.218794178538108e-06,5.622305633125581e-06,3.6424861994249737e-06,5.023598542695917e-06,5.523727392288749e-06,5.148814174535884e-06,2.4783322332371006e-07,2.3685959068424884e-08,2.2475724140983113e-07,8.739985420462188e-09,-0.5013895310266356,5.495166937708387,5.4413943906560895,5.855672814053001
b0469,0.00019265163824764463,0.00021721753423802282,0.0002458336661149733,0.00019498970057564653,0.0002465273045302802,0.00021577569310565284,0.000245625393769286,0.00021445700771706536,0.00019237503911174135,1.3353791106805518e-06,2.093440735868342e-06,1.7815332786085436e-06,9.409682454084392e-07,0.16353790170563798,3.5426286080425875,3.876913187311498,3.856868842239363
b0470,7.545865834778649e-06,7.38018266939535e-06,7.3392030688220155e-06,7.63744410943507e-06,1.0392520648222277e-05,7.331194676899873e-06,7.3329852343700665e-06,8.68086730845356e-06,7.535031875677513e-06,3.0829490474447527e-09,1.1577682495331315e-07,1.512402760935221e-10,6.823510422973472e-08,-0.04163813307991404,5.401556039586561,5.344089537994092,5.224784181522912
b0471,0.000773380785619453,0.0010044074714681398,0.0008584183931060688,0.0007827667036241209,0.0004301052079439043,0.0009977404405992801,0.0008576911338370733,0.0006447027356300873,0.0007722704059778766,2.9786414471337963e-05,2.9135792591849152e-05,1.127917535127419e-05,1.2962390936995059e-05,0.36748562966776355,2.839310168478935,2.972408767486508,2.898173111991035
b0472,3.244243652298386e-05,3.601636060255096e-05,4.0132642018491885e-05,3.2836165013189984e-05,3.652158866731546e-05,3.577729210222389e-05,4.009864130726339e-05,4.349005966240743e-05,3.239585737115065e-05,1.6581142985324342e-07,1.3667724997150344e-07,2.230765180587631e-07,1.5668946872725761e-06,0.14116202308973946,4.561886179971745,4.851376672590666,4.636819961089053
b0473,0.0005122814481484994,0.0005045251755144291,0.0006226793851746605,0.000518498607608678,0.0006243773152474159,0.000501176250884911,0.0006221518459721952,0.0006138275679098059,0.000511545941265786,1.2124813368401786e-07,6.321762139487909e-08,1.2755481921220306e-05,8.270838615005022e-06,-0.03161859507730114,3.2534263590546697,3.5175757614796854,3.5704597491119703
b0474,0.0009584033589894747,0.0015687588141563484,0.001455973073279049,0.000970034751325746,0.0015132049143446271,0.001558345746017291,0.0014547395606685856,0.0014156135408377299,0.000957027333623926,0.00015758722380660947,5.646240906927429e-07,4.24772815413592e-06,8.950390050646692e-05,0.7013104862451005,2.8636083659380898,3.449483702927603,2.7832323292312324
b0475,1.0301826631944138e-05,6.292505310207138e-06,1.4986912774456088e-05,1.0426851848323525e-05,4.0418738931407695e-06,6.2507370753648654e-06,1.4974215736139594e-05,1.5198084569636901e-05,1.028703580861899e-05,9.280848378456061e-07,1.4808100878080518e-09,4.300492565951173e-06,9.551778394641041e-07,-0.7208019416057283,4.9315960949605255,5.454995686706891,6.168753253578329
b0477,2.666857273991392e-05,3.80528232685836e-05,3.118325162095997e-05,2.6992228359102683e-05,3.188968087588114e-05,3.780023718715185e-05,3.115683290840571e-05,2.9918198193561122e-05,2.6630283399409318e-05,2.054175515014802e-06,2.6014789659889925e-08,6.664400884121677e-07,1.5314962588039777e-07,0.5032546708453847,4.551825474640118,4.760052762712972,4.305159996496853
b0478,2.0565895101288683e-05,2.1975548386459593e-05,1.9593630573688182e-05,2.0815487292745427e-05,1.3430505051190763e-05,2.1829679639347934e-05,1.957703068537914e-05,1.816283124351026e-05,2.053636766583142e-05,3.8058292100020624e-08,5.356130906473359e-08,1.3593325138077123e-07,1.7669844867136236e-07,0.08603709381525881,4.723122438488847,4.635849850457321,4.632587724289424
b0479,7.554878747767013e-06,1.4860817128535688e-05,1.4986912774456088e-05,7.646566405102532e-06,5.621525116389575e-06,1.4762174367159565e-05,1.4974215736139594e-05,7.617582509557285e-06,7.544031848397282e-06,2.681509688114813e-06,2.2143729680891364e-06,4.3155971597053533e-10,5.5000478716376146e-11,0.9664247300313136,4.240885753602964,5.2117050056914564,4.928946242283422
b0480,0.0001430818396350809,0.00025984356445418695,0.00010673905538397014,0.00014481831206851,0.00022019622516185133,0.0002581187813213431,0.00010664862516018272,0.00011733664488136148,0.0001428764102207946,3.725393946041371e-05,5.094959901957646e-07,5.822004906774354e-05,2.7901853451367455e-06,0.8511945464727511,4.143160782560699,3.7030048908564375,2.764098047063108
b0481,0.00013936147035634546,0.00011453971278319791,9.54093974259969e-05,0.00014105279157623708,0.0001826269476455612,0.00011377942393377339,9.532856578354308e-05,9.445869344407772e-05,0.00013916138245348932,2.5065134201079616e-06,4.7524416965915315e-09,1.7095765845561757e-06,8.718845054667037e-06,-0.29259206873733135,4.088161176353772,3.5241292355260683,3.833683442307228
b0483,2.6593869642811994e-05,1.844446018516445e-05,2.0397220942045568e-05,2.6916618648910377e-05,3.088860814958152e-05,1.8322030007266432e-05,2.0379940245230374e-05,1.4788568207018573e-05,2.6555687557103126e-05,1.445480662638337e-06,8.53474410886196e-07,9.817367564514569e-08,3.2713333224248267e-06,-0.5375143602338444,4.459611777458116,4.0594871949294,4.9254934460021556
b0485,8.712099176010799e-05,5.253412155807615e-05,1.3706885944815257e-05,8.817831113026892e-05,0.00014331407518332565,5.218541187595464e-05,1.3695273355974561e-05,1.5198084569636901e-05,8.699590800136567e-05,8.190823875988212e-06,7.832389881311334e-08,2.0426756576886593e-05,4.6259081592792105e-05,-0.7393738111041657,5.060398477483719,2.374875475793761,3.017925903868285
b0487,2.4691374735797532e-05,2.109697375427264e-05,1.7096630616952402e-05,2.4991034648484787e-05,2.5229979508917778e-05,2.0956936787946945e-05,1.7082146207968828e-05,1.8680056748562552e-05,2.4655924152670873e-05,2.9782978890148106e-07,7.116113858031636e-08,4.088587468458976e-07,8.73947959403835e-07,-0.2365793053899896,4.947874358649374,4.400175755830098,4.555127686098089
b0489,2.6646673618438545e-05,1.2972983293333296e-05,1.6292813545721085e-05,2.69700634651096e-05,2.6124763452829312e-05,1.2886871548314684e-05,1.627901013730824e-05,1.7340751384284236e-05,2.6608415719546027e-05,4.398066683636041e-06,3.300100318891363e-08,3.894316822037762e-07,1.9704538473430924e-06,-1.0480533747515324,4.942953460264633,4.215830302830767,5.208496190026022
b0491,1.1429342098200225e-05,6.498734693851425e-06,9.920160839460982e-06,1.1568051088358396e-05,3.7926610558829814e-06,6.4555975547488e-06,9.911756395918807e-06,4.731693829383432e-06,1.1412932447199794e-05,1.2860727235806272e-06,1.6856608183939946e-06,7.708701496361359e-07,2.60639407405331e-06,-0.8241198125865203,4.359977741441048,4.138267329499827,5.7096207264995105
b0492,3.274193961173102e-05,2.4799226774273487e-05,4.478862124520778e-05,3.313930293678875e-05,5.2616781389338276e-05,2.4634615085168604e-05,4.475067594929183e-05,4.037017930115554e-05,3.26949304490435e-05,1.0986720371712957e-06,2.254844753610117e-07,6.464609707578995e-06,7.370423786157634e-07,-0.41045285890609406,4.329089037236212,4.763678036025825,5.284941327185397
b0507,1.16229272740862e-05,0.0002347585759111365,0.00021376895508183285,1.1763985656188896e-05,1.5186101015120823e-05,0.00023320030128974072,0.0002135878482285137,0.00022596444326337,1.1606239683625402e-05,0.00047777123275222704,3.414424911204073e-07,9.846609577852375e-07,0.0004536001375162411,4.326524285159728,3.7965271270741408,7.980130642411341,3.605072175137016
b0508,3.1756158951445734e-05,3.943961246610911e-05,5.647227321636966e-05,3.214155862726356e-05,3.7017924222231293e-05,3.91778211899221e-05,5.642442943242038e-05,4.302472383438062e-05,3.1710565121019614e-05,8.066248458200019e-07,1.7459063636991384e-06,3.2225489729786926e-06,1.6639228619399407e-06,0.30300074406839883,4.058362133563879,4.871464949103871,4.847386751306285
b0522,0.00013066264238396544,0.00013283351164512165,0.00017081463703004602,0.0001322483927290647,0.00012339848099694105,0.00013195179267377373,0.00017066992143557847,0.00012342155061597702,0.00013047504380288419,6.338727129501839e-09,7.284385467400248e-06,4.939421250010895e-06,3.013527632149296e-07,0.014164230302522895,3.5153759539827742,3.8845573693728515,4.202314068559156
b0523,0.0005859988603765738,0.0005711406004850171,0.0006593544755965869,0.0005931106704403809,0.000556236321235798,0.0005673494976487082,0.0006587958649496316,0.0006775540057613658,0.0005851575138928648,2.9995633437100624e-07,2.4889252179724746e-07,6.4064936422382306e-06,5.744694855985811e-06,-0.04666012346333659,3.2696368033059597,3.422389757434556,3.4487695985990374
b0524,1.0576372718734933e-05,3.9279344562535675e-06,1.2447103821830945e-05,1.070472988634331e-05,7.603139084047144e-06,3.901861710864267e-06,1.2436558530980615e-05,5.5695021095837486e-06,1.0561187716512256e-05,2.783696546642173e-06,2.398706645673379e-06,5.824841682805238e-06,1.496226337077409e-06,-1.438610372224101,4.195625481874689,4.413187186053921,6.6629275587537915
b0525,0.0021434884050136297,0.0021745902570696036,0.002103515920385945,0.0021695022481133136,0.002363832023176992,0.0021601558160853954,0.0021017338040393405,0.0022643165482862065,0.0021404108965842267,6.46342029871419e-08,5.995215181303724e-06,1.2343373202443504e-06,2.04230713531919e-06,0.011174767376530781,2.802499237260375,2.7579378932688963,2.6800480411755228
b0526,0.0002065012315718509,0.00023598024101421892,0.00026651890206706247,0.0002090073755871097,0.00023808286785188048,0.00023441385725466455,0.0002662931050158257,0.00023159996786552867,0.00020620474791494938,1.8067845045779745e-06,2.3945259351267393e-06,1.8685309010409601e-06,1.1793068431368333e-06,0.18290747056354562,3.5029755730304615,3.853659574576316,3.8181333566917246
b0528,8.51718201591274e-05,0.00010496208653118257,0.000139625787920525,8.620548395733205e-05,9.636665274338077e-05,0.00010426537181047221,0.00013950749578085103,0.0001068869538762331,8.504953491892073e-05,1.996066578701698e-06,4.179267356922478e-06,5.14714189940459e-06,2.3032842495789474e-06,0.2918120091686447,3.6624081697360236,4.358122037406252,4.340451850049984
b0529,0.0002066495349788415,0.000142504565223879,0.0001805953861591376,0.00020915747883661477,0.0002589487522561235,0.00014155865197423707,0.00018044238423189929,0.0001707478437970711,0.00020635283839567264,1.1537807026186541e-05,2.735019648840626e-07,4.653348461435621e-06,3.7649684008550976e-06,-0.5457861886991857,3.759628656723672,3.547800106820647,4.156605209805525
b0584,0.0014695294691028718,6.487985628460408e-05,0.0006349163196944236,0.001487363999464775,0.0007703730129668395,6.444919839236004e-05,0.0006343784132583052,0.000507452313684261,0.0014674195956284727,0.001203559212219781,1.3748780115920814e-05,0.0008769530223331185,0.00043421880043671094,-4.511048065319871,3.035038103910934,1.806918711690627,6.549004935349562
